NR_136979.1	371061
NR_197978.1	353636
NR_111195.1	4926
NR_138210.1	36015
NR_111196.1	324740
NR_119501.1	260088
NR_119514.1	301854
NR_136973.1	273131
NR_137662.1	235911
NR_134359.1	549678
NR_134360.1	552828
NR_138438.1	549677
NR_138439.1	1383394
NR_145348.1	245174
NR_156202.1	2719218
NR_077163.1	94610
NR_163513.1	241079
NR_137146.1	303335
NR_103582.1	303336
NR_155109.1	303337
NR_145141.1	303344
NR_155047.1	303346
NR_077164.1	303347
NR_144811.1	1170767
NR_145213.1	70118
NR_130672.1	320435
NR_154109.1	70117
NR_156504.1	70119
NR_136958.1	148313
NR_126110.1	184099
NR_126111.1	180994
NR_126112.1	180996
NR_111373.1	324769
NR_111374.1	324770
NR_138208.1	324739
NR_103581.1	285811
NR_077169.1	327741
NR_154667.1	327743
NR_155307.1	101563
NR_119561.1	1580864
NR_202123.1	183580
NR_147515.1	324703
NR_137653.1	199338
NR_137534.1	199339
NR_145347.1	213314
NR_119451.1	2583424
NR_138193.1	27293
NR_138194.1	432096
NR_138196.1	1089531
NR_138197.1	1089533
NR_138198.1	112263
NR_111123.1	113608
NR_144905.1	27288
NR_111124.1	36033
NR_138199.1	1136883
NR_138200.1	35629
NR_197461.1	42258
NR_137658.1	166050
NR_138202.1	51660
NR_130666.1	4955
NR_138205.1	4914
NR_119481.1	45285
NR_144772.1	114526
NR_077092.1	209780
NR_136963.1	231204
NR_111769.1	1238160
NR_111770.1	1238168
NR_111771.1	1238170
NR_111774.1	179340
NR_119525.1	132184
NR_119526.1	319634
NR_111136.1	33181
NR_111137.1	33179
NR_111138.1	113400
NR_111139.1	33186
NR_111140.1	203537
NR_111141.1	33180
NR_111069.1	1214577
NR_145270.1	205359
NR_111127.1	95332
NR_145345.1	205925
NR_165841.1	205926
NR_145346.1	205928
NR_111128.1	205840
NR_111132.1	121612
NR_111133.1	69771
NR_119483.1	496997
NR_145271.1	96402
NR_147512.1	91032
NR_111153.1	121466
NR_130671.1	5098
NR_147412.1	92465
NR_111150.1	91938
NR_163509.1	388913
NR_119459.1	201202
NR_111168.1	1194244
NR_138367.1	319062
NR_155079.1	329884
NR_073342.1	215250
NR_073343.1	215253
NR_073344.1	215252
NR_120129.1	164571
NR_111077.1	106008
NR_073265.1	86838
NR_073266.1	5613
NR_073267.1	5278
NR_073268.1	36055
NR_073269.1	86839
NR_073271.1	5288
NR_073272.1	106013
NR_073273.1	29898
NR_073274.1	89933
NR_073276.1	105988
NR_073277.1	86829
NR_153595.1	5443
NR_111078.1	106012
NR_073278.1	105982
NR_077097.1	5442
NR_073279.1	4992
NR_073280.1	4997
NR_073281.1	4990
NR_073283.1	5434
NR_073284.1	106001
NR_073285.1	106009
NR_073286.1	86831
NR_132797.1	105987
NR_073287.1	86830
NR_073288.1	106017
NR_111079.1	106011
NR_073289.1	1661748
NR_111080.1	106010
NR_073290.1	86835
NR_073291.1	106002
NR_073292.1	114767
NR_073293.1	91979
NR_073294.1	5535
NR_073295.1	57693
NR_073296.1	5537
NR_077096.1	86837
NR_073297.1	5433
NR_073298.1	5439
NR_073299.1	5440
NR_073300.1	5441
NR_153596.1	4987
NR_077095.1	5444
NR_077094.1	5446
NR_073301.1	5616
NR_111081.1	44565
NR_073302.1	5617
NR_073303.1	5436
NR_073304.1	4993
NR_073305.1	5438
NR_073306.1	5432
NR_073307.1	105986
NR_073308.1	4989
NR_073310.1	4995
NR_073311.1	105705
NR_111082.1	105997
NR_073312.1	46900
NR_073313.1	106006
NR_073314.1	106000
NR_073315.1	106020
NR_073316.1	69975
NR_073317.1	69976
NR_073318.1	5435
NR_073319.1	69979
NR_073320.1	69978
NR_077093.1	69980
NR_073322.1	105707
NR_073323.1	106023
NR_073324.1	106016
NR_073325.1	54742
NR_073326.1	106019
NR_119455.1	54923
NR_154749.1	1495455
NR_073327.1	109612
NR_103568.1	106018
NR_073328.1	106021
NR_073329.1	106004
NR_073309.1	115111
NR_154750.1	1495451
NR_073330.1	106007
NR_073331.1	89931
NR_136960.1	205029
NR_119450.1	5101
NR_144868.1	1567552
NR_111134.1	215243
NR_154143.1	215245
NR_111275.1	470084
NR_111131.1	91928
NR_111135.1	215248
NR_154752.1	129131
NR_145023.1	64489
NR_135932.1	344976
NR_155615.1	93811
NR_135933.1	41990
NR_077083.1	280790
NR_155362.1	280590
NR_200283.1	344588
NR_155108.1	213042
NR_136961.1	213040
NR_136962.1	213041
NR_073275.1	1803524
NR_073345.1	229347
NR_111145.1	5046
NR_077146.1	41960
NR_119484.1	230357
NR_103579.1	41744
NR_131275.1	34391
NR_111142.1	78861
NR_138275.1	48484
NR_077145.1	5076
NR_111814.1	1304711
NR_138308.1	1304713
NR_119486.1	496998
NR_134341.1	1490999
NR_144774.1	257870
NR_130669.1	45357
NR_111147.1	231972
NR_119488.1	203081
